Departamento,Indicador,Año,Dato Numérico
Santander,Cobertura bruta en educación básica,2010.0,106.15
Santander,Cobertura bruta en educación básica,2011.0,105.2
Santander,Cobertura bruta en educación básica,2012.0,106.07
Santander,Cobertura bruta en educación básica,2013.0,107.88
Santander,Cobertura bruta en educación básica,2014.0,106.06
Santander,Cobertura bruta en educación básica,2015.0,104.39
Santander,Cobertura bruta en educación básica,2016.0,104.2
Santander,Cobertura bruta en educación básica,2017.0,103.46
Santander,Cobertura bruta en educación básica,2018.0,103.17
Santander,Cobertura bruta en educación básica,2019.0,101.37
Santander,Cobertura bruta en educación básica,2020.0,97.17
Santander,Cobertura bruta en educación básica,2021.0,97.64
Santander,Cobertura bruta en educación básica,2022.0,97.88
Santander,Cobertura bruta en educación media,2005.0,49.87
Santander,Cobertura bruta en educación media,2006.0,54.48
Santander,Cobertura bruta en educación media,2007.0,57.74
Santander,Cobertura bruta en educación media,2008.0,55.97
Santander,Cobertura bruta en educación media,2009.0,63.7
Santander,Cobertura bruta en educación media,2010.0,83.34
Santander,Cobertura bruta en educación media,2011.0,74.76
Santander,Cobertura bruta en educación media,2012.0,72.91
Santander,Cobertura bruta en educación media,2013.0,74.8
Santander,Cobertura bruta en educación media,2014.0,76.92
Santander,Cobertura bruta en educación media,2015.0,80.96
Santander,Cobertura bruta en educación media,2016.0,83.24
Santander,Cobertura bruta en educación media,2017.0,87.65
Santander,Cobertura bruta en educación media,2018.0,84.67
Santander,Cobertura bruta en educación media,2019.0,80.87
Santander,Cobertura bruta en educación media,2020.0,82.29
Santander,Cobertura bruta en educación media,2021.0,92.9
Santander,Cobertura bruta en educación media,2022.0,90.61
Santander,Cobertura bruta en educación primaria,2005.0,112.28
Santander,Cobertura bruta en educación primaria,2006.0,112.81
Santander,Cobertura bruta en educación primaria,2007.0,113.22
Santander,Cobertura bruta en educación primaria,2008.0,109.82
Santander,Cobertura bruta en educación primaria,2009.0,108.32
Santander,Cobertura bruta en educación primaria,2010.0,109.52
Santander,Cobertura bruta en educación primaria,2011.0,110.87
Santander,Cobertura bruta en educación primaria,2012.0,109.07
Santander,Cobertura bruta en educación primaria,2013.0,110.92
Santander,Cobertura bruta en educación primaria,2014.0,106.22
Santander,Cobertura bruta en educación primaria,2015.0,101.96
Santander,Cobertura bruta en educación primaria,2016.0,101.21
Santander,Cobertura bruta en educación primaria,2017.0,99.1
Santander,Cobertura bruta en educación primaria,2018.0,100.66
Santander,Cobertura bruta en educación primaria,2019.0,97.53
Santander,Cobertura bruta en educación primaria,2020.0,94.66
Santander,Cobertura bruta en educación primaria,2021.0,94.91
Santander,Cobertura bruta en educación primaria,2022.0,94.48
Santander,Cobertura bruta en educación secundaria,2005.0,82.65
Santander,Cobertura bruta en educación secundaria,2006.0,84.68
Santander,Cobertura bruta en educación secundaria,2007.0,90.85
Santander,Cobertura bruta en educación secundaria,2008.0,93.84
Santander,Cobertura bruta en educación secundaria,2009.0,96.78
Santander,Cobertura bruta en educación secundaria,2010.0,105.1
Santander,Cobertura bruta en educación secundaria,2011.0,102.3
Santander,Cobertura bruta en educación secundaria,2012.0,102.28
Santander,Cobertura bruta en educación secundaria,2013.0,108.73
Santander,Cobertura bruta en educación secundaria,2014.0,111.82
Santander,Cobertura bruta en educación secundaria,2015.0,113.93
Santander,Cobertura bruta en educación secundaria,2016.0,114.92
Santander,Cobertura bruta en educación secundaria,2017.0,115.53
Santander,Cobertura bruta en educación secundaria,2018.0,109.09
Santander,Cobertura bruta en educación secundaria,2019.0,109.01
Santander,Cobertura bruta en educación secundaria,2020.0,103.91
Santander,Cobertura bruta en educación secundaria,2021.0,103.49
Santander,Cobertura bruta en educación secundaria,2022.0,102.66
Santander,Cobertura bruta en transición,2005.0,76.32
Santander,Cobertura bruta en transición,2006.0,83.75
Santander,Cobertura bruta en transición,2007.0,84.36
Santander,Cobertura bruta en transición,2008.0,88.69
Santander,Cobertura bruta en transición,2009.0,83.46
Santander,Cobertura bruta en transición,2010.0,93.21
Santander,Cobertura bruta en transición,2011.0,89.61
Santander,Cobertura bruta en transición,2012.0,110.0
Santander,Cobertura bruta en transición,2013.0,90.02
Santander,Cobertura bruta en transición,2014.0,83.02
Santander,Cobertura bruta en transición,2015.0,80.29
Santander,Cobertura bruta en transición,2016.0,79.4
Santander,Cobertura bruta en transición,2017.0,81.19
Santander,Cobertura bruta en transición,2018.0,90.08
Santander,Cobertura bruta en transición,2019.0,88.13
Santander,Cobertura bruta en transición,2020.0,81.32
Santander,Cobertura bruta en transición,2021.0,87.15
Santander,Cobertura bruta en transición,2022.0,95.57
Santander,Cobertura en educación superior,2005.0,35.48
Santander,Cobertura en educación superior,2006.0,35.77
Santander,Cobertura en educación superior,2007.0,39.26
Santander,Cobertura en educación superior,2008.0,44.81
Santander,Cobertura en educación superior,2009.0,45.09
Santander,Cobertura en educación superior,2010.0,47.95
Santander,Cobertura en educación superior,2011.0,53.85
Santander,Cobertura en educación superior,2012.0,54.09
Santander,Cobertura en educación superior,2013.0,58.9
Santander,Cobertura en educación superior,2014.0,60.87
Santander,Cobertura en educación superior,2015.0,63.21
Santander,Cobertura en educación superior,2016.0,63.82
Santander,Cobertura en educación superior,2017.0,64.8
Santander,Cobertura en educación superior,2018.0,60.88
Santander,Cobertura en educación superior,2019.0,58.58
Santander,Cobertura en educación superior,2020.0,61.38
Santander,Cobertura en educación superior,2021.0,58.57
Santander,Cobertura en educación superior,2022.0,58.78
Santander,Cobertura neta en educación - Total,2005.0,79.81
Santander,Cobertura neta en educación - Total,2006.0,80.52
Santander,Cobertura neta en educación - Total,2007.0,82.06
Santander,Cobertura neta en educación - Total,2008.0,81.09
Santander,Cobertura neta en educación - Total,2009.0,83.06
Santander,Cobertura neta en educación - Total,2010.0,85.19
Santander,Cobertura neta en educación - Total,2011.0,87.21
Santander,Cobertura neta en educación - Total,2012.0,87.19
Santander,Cobertura neta en educación - Total,2013.0,88.16
Santander,Cobertura neta en educación - Total,2014.0,88.0
Santander,Cobertura neta en educación - Total,2015.0,88.06
Santander,Cobertura neta en educación - Total,2016.0,88.31
Santander,Cobertura neta en educación - Total,2017.0,89.12
Santander,Cobertura neta en educación - Total,2018.0,88.47
Santander,Cobertura neta en educación - Total,2019.0,87.44
Santander,Cobertura neta en educación - Total,2020.0,85.98
Santander,Cobertura neta en educación - Total,2021.0,87.06
Santander,Cobertura neta en educación - Total,2022.0,87.14
Santander,Cobertura neta en educación básica,2005.0,83.2
Santander,Cobertura neta en educación básica,2006.0,83.77
Santander,Cobertura neta en educación básica,2007.0,85.71
Santander,Cobertura neta en educación básica,2008.0,84.53
Santander,Cobertura neta en educación básica,2009.0,86.42
Santander,Cobertura neta en educación básica,2010.0,88.11
Santander,Cobertura neta en educación básica,2011.0,89.96
Santander,Cobertura neta en educación básica,2012.0,89.8
Santander,Cobertura neta en educación básica,2013.0,89.98
Santander,Cobertura neta en educación básica,2014.0,89.65
Santander,Cobertura neta en educación básica,2015.0,88.88
Santander,Cobertura neta en educación básica,2016.0,88.43
Santander,Cobertura neta en educación básica,2017.0,89.23
Santander,Cobertura neta en educación básica,2018.0,89.43
Santander,Cobertura neta en educación básica,2019.0,88.53
Santander,Cobertura neta en educación básica,2020.0,86.79
Santander,Cobertura neta en educación básica,2021.0,87.4
Santander,Cobertura neta en educación básica,2022.0,86.49
Santander,Cobertura neta en educación básica  - Hombres,2014.0,94.88
Santander,Cobertura neta en educación básica  - Hombres,2015.0,95.36
Santander,Cobertura neta en educación básica  - Hombres,2016.0,95.09
Santander,Cobertura neta en educación básica  - Hombres,2018.0,97.02
Santander,Cobertura neta en educación básica  - Hombres,2019.0,97.08
Santander,Cobertura neta en educación básica  - Hombres,2020.0,96.3
Santander,Cobertura neta en educación básica  - Hombres,2021.0,96.08
Santander,Cobertura neta en educación básica  - Hombres,2022.0,96.42
Santander,Cobertura neta en educación básica  - Mujeres,2014.0,96.05
Santander,Cobertura neta en educación básica  - Mujeres,2015.0,96.58
Santander,Cobertura neta en educación básica  - Mujeres,2016.0,96.8
Santander,Cobertura neta en educación básica  - Mujeres,2018.0,98.46
Santander,Cobertura neta en educación básica  - Mujeres,2019.0,98.52
Santander,Cobertura neta en educación básica  - Mujeres,2020.0,97.84
Santander,Cobertura neta en educación básica  - Mujeres,2021.0,97.61
Santander,Cobertura neta en educación básica  - Mujeres,2022.0,97.28
Santander,Cobertura neta en educación media,2005.0,25.83
Santander,Cobertura neta en educación media,2006.0,28.04
Santander,Cobertura neta en educación media,2007.0,28.23
Santander,Cobertura neta en educación media,2008.0,29.5
Santander,Cobertura neta en educación media,2009.0,31.65
Santander,Cobertura neta en educación media,2010.0,35.58
Santander,Cobertura neta en educación media,2011.0,38.5
Santander,Cobertura neta en educación media,2012.0,39.3
Santander,Cobertura neta en educación media,2013.0,41.42
Santander,Cobertura neta en educación media,2014.0,42.84
Santander,Cobertura neta en educación media,2015.0,44.35
Santander,Cobertura neta en educación media,2016.0,47.47
Santander,Cobertura neta en educación media,2017.0,49.68
Santander,Cobertura neta en educación media,2018.0,46.32
Santander,Cobertura neta en educación media,2019.0,46.77
Santander,Cobertura neta en educación media,2020.0,48.45
Santander,Cobertura neta en educación media,2021.0,51.93
Santander,Cobertura neta en educación media,2022.0,51.57
Santander,Cobertura neta en educación media,2023.0,52.54
Santander,Cobertura neta en educación primaria,2005.0,89.06
Santander,Cobertura neta en educación primaria,2006.0,89.12
Santander,Cobertura neta en educación primaria,2007.0,90.83
Santander,Cobertura neta en educación primaria,2008.0,88.14
Santander,Cobertura neta en educación primaria,2009.0,87.96
Santander,Cobertura neta en educación primaria,2010.0,89.62
Santander,Cobertura neta en educación primaria,2011.0,91.17
Santander,Cobertura neta en educación primaria,2012.0,90.32
Santander,Cobertura neta en educación primaria,2013.0,88.49
Santander,Cobertura neta en educación primaria,2014.0,87.2
Santander,Cobertura neta en educación primaria,2015.0,86.32
Santander,Cobertura neta en educación primaria,2016.0,85.54
Santander,Cobertura neta en educación primaria,2017.0,85.25
Santander,Cobertura neta en educación primaria,2018.0,85.5
Santander,Cobertura neta en educación primaria,2019.0,84.07
Santander,Cobertura neta en educación primaria,2020.0,82.36
Santander,Cobertura neta en educación primaria,2021.0,82.75
Santander,Cobertura neta en educación primaria,2022.0,82.17
Santander,Cobertura neta en educación primaria,2023.0,80.23
Santander,Cobertura neta en educación secundaria,2005.0,53.0
Santander,Cobertura neta en educación secundaria,2006.0,53.74
Santander,Cobertura neta en educación secundaria,2007.0,56.87
Santander,Cobertura neta en educación secundaria,2008.0,59.13
Santander,Cobertura neta en educación secundaria,2009.0,63.55
Santander,Cobertura neta en educación secundaria,2010.0,66.62
Santander,Cobertura neta en educación secundaria,2011.0,69.66
Santander,Cobertura neta en educación secundaria,2012.0,72.23
Santander,Cobertura neta en educación secundaria,2013.0,75.94
Santander,Cobertura neta en educación secundaria,2014.0,78.59
Santander,Cobertura neta en educación secundaria,2015.0,79.88
Santander,Cobertura neta en educación secundaria,2016.0,80.8
Santander,Cobertura neta en educación secundaria,2017.0,83.43
Santander,Cobertura neta en educación secundaria,2018.0,77.67
Santander,Cobertura neta en educación secundaria,2019.0,78.82
Santander,Cobertura neta en educación secundaria,2020.0,78.43
Santander,Cobertura neta en educación secundaria,2021.0,79.12
Santander,Cobertura neta en educación secundaria,2022.0,76.77
Santander,Cobertura neta en educación secundaria,2023.0,74.93
Santander,Cobertura neta en educación total - Hombres,2014.0,92.35
Santander,Cobertura neta en educación total - Hombres,2015.0,93.32
Santander,Cobertura neta en educación total - Hombres,2016.0,93.93
Santander,Cobertura neta en educación total - Hombres,2018.0,94.99
Santander,Cobertura neta en educación total - Hombres,2019.0,95.18
Santander,Cobertura neta en educación total - Hombres,2020.0,94.79
Santander,Cobertura neta en educación total - Hombres,2021.0,94.8
Santander,Cobertura neta en educación total - Hombres,2022.0,95.6
Santander,Cobertura neta en educación total - Mujeres,2014.0,94.74
Santander,Cobertura neta en educación total - Mujeres,2015.0,95.47
Santander,Cobertura neta en educación total - Mujeres,2016.0,96.12
Santander,Cobertura neta en educación total - Mujeres,2018.0,97.2
Santander,Cobertura neta en educación total - Mujeres,2019.0,97.28
Santander,Cobertura neta en educación total - Mujeres,2020.0,96.92
Santander,Cobertura neta en educación total - Mujeres,2021.0,97.03
Santander,Cobertura neta en educación total - Mujeres,2022.0,97.41
Santander,Cobertura neta en transición,2005.0,54.09
Santander,Cobertura neta en transición,2006.0,59.54
Santander,Cobertura neta en transición,2007.0,59.63
Santander,Cobertura neta en transición,2008.0,63.16
Santander,Cobertura neta en transición,2009.0,64.23
Santander,Cobertura neta en transición,2010.0,72.54
Santander,Cobertura neta en transición,2011.0,69.94
Santander,Cobertura neta en transición,2012.0,68.22
Santander,Cobertura neta en transición,2013.0,51.45
Santander,Cobertura neta en transición,2014.0,48.54
Santander,Cobertura neta en transición,2015.0,48.97
Santander,Cobertura neta en transición,2016.0,49.16
Santander,Cobertura neta en transición,2017.0,51.16
Santander,Cobertura neta en transición,2018.0,57.83
Santander,Cobertura neta en transición,2019.0,56.89
Santander,Cobertura neta en transición,2020.0,57.9
Santander,Cobertura neta en transición,2021.0,62.77
Santander,Cobertura neta en transición,2022.0,65.78
Santander,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2018.0,967.3
Santander,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2019.0,1129.34
Santander,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2020.0,1134.68
Santander,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2021.0,1333.93
Santander,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2022.0,1173.55
Santander,Porcentaje de asistencia de 5 a 24 años (Censo),2018.0,68.4
Santander,Porcentaje de asistencia de 5 a 24 años Rural (Censo),2018.0,65.75
Santander,Porcentaje de asistencia de 5 a 24 años Urbana (Censo),2018.0,73.68
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2015.0,7.35
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2016.0,79.41
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2017.0,86.34
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2018.0,98.76
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2019.0,98.44
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2020.0,98.71
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2021.0,93.95
Santander,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2022.0,97.42
Santander,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2020.0,0.0
Santander,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2021.0,40.68
Santander,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2022.0,52.55
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2015.0,80.82
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2016.0,85.34
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2017.0,45.94
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2018.0,77.13
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2019.0,89.33
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2020.0,89.61
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2021.0,86.73
Santander,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2022.0,83.16
Santander,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2018.0,49.6
Santander,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2019.0,48.08
Santander,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2020.0,43.71
Santander,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2021.0,46.97
Santander,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2022.0,95.14
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2010.0,48.69
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2011.0,43.86
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2012.0,45.49
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2013.0,45.88
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2014.0,47.8
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2015.0,48.61
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2016.0,50.5
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2017.0,51.97
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2018.0,52.66
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2019.0,53.09
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2020.0,52.59
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2021.0,52.68
Santander,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2022.0,53.08
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2010.0,49.48
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2011.0,45.24
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2012.0,45.62
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2013.0,44.48
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2014.0,49.22
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2015.0,49.82
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2016.0,49.73
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2017.0,50.16
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2018.0,52.15
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2019.0,54.06
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2020.0,53.76
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2021.0,52.27
Santander,Puntaje promedio Pruebas Saber 11 - Matemáticas,2022.0,53.36
Santander,Tasa de Analfabetismo (Censo),2018.0,8.71
Santander,Tasa de Analfabetismo Rural (Censo),2018.0,10.03
Santander,Tasa de Analfabetismo Urbana (Censo),2018.0,6.11
Santander,Tasa de analfabetismo de personas de 15 y más años,2014.0,4.12
Santander,Tasa de analfabetismo de personas de 15 y más años,2015.0,4.48
Santander,Tasa de analfabetismo de personas de 15 y más años,2016.0,4.51
Santander,Tasa de analfabetismo de personas de 15 y más años,2017.0,4.3
Santander,Tasa de analfabetismo de personas de 15 y más años,2018.0,3.98
Santander,Tasa de analfabetismo de personas de 15 y más años,2019.0,3.9
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2003.0,6.79
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2004.0,5.31
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2005.0,4.99
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2006.0,5.4
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2007.0,4.3
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2008.0,5.57
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2009.0,3.91
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2010.0,4.58
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2011.0,2.81
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2012.0,4.0
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2013.0,2.79
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2014.0,2.87
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2015.0,2.42
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2016.0,2.81
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2017.0,2.22
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2018.0,2.27
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2019.0,2.31
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2020.0,1.58
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2021.0,2.92
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2022.0,3.62
Santander,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2023.0,3.17
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2003.0,1.91
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2004.0,2.47
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2005.0,2.91
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2006.0,2.88
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2007.0,3.37
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2008.0,2.97
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2009.0,2.38
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2010.0,2.59
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2011.0,0.68
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2012.0,1.23
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2013.0,1.54
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2014.0,1.77
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2015.0,2.27
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2016.0,1.43
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2017.0,1.37
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2018.0,1.29
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2019.0,1.69
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2020.0,5.55
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2021.0,3.63
Santander,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2022.0,3.23
Santander,Tasa de tránsito inmediato a la educación superior,2014.0,34.11
Santander,Tasa de tránsito inmediato a la educación superior,2015.0,35.35
Santander,Tasa de tránsito inmediato a la educación superior,2016.0,34.86
Santander,Tasa de tránsito inmediato a la educación superior,2017.0,38.81
Santander,Tasa de tránsito inmediato a la educación superior,2018.0,35.91
Santander,Tasa de tránsito inmediato a la educación superior,2019.0,38.3
Santander,Tasa de tránsito inmediato a la educación superior,2020.0,39.19
Santander,Tasa de tránsito inmediato a la educación superior,2021.0,34.98
Santander,Tasa de tránsito inmediato a la educación superior,2022.0,38.84
Santander,Tasa de tránsito inmediato a la educación superior,2023.0,41.74
Sucre,Años de educación personas de 15 y más años,2014.0,7.42
Sucre,Años de educación personas de 15 y más años,2015.0,7.57
Sucre,Años de educación personas de 15 y más años,2016.0,7.6
Sucre,Años de educación personas de 15 y más años,2017.0,7.87
Sucre,Años de educación personas de 15 y más años,2018.0,7.95
Sucre,Años de educación personas de 15 y más años,2019.0,8.1
Sucre,Cobertura bruta en educación - Total,2005.0,113.87
Sucre,Cobertura bruta en educación - Total,2006.0,118.38
Sucre,Cobertura bruta en educación - Total,2007.0,120.6
Sucre,Cobertura bruta en educación - Total,2008.0,126.06
Sucre,Cobertura bruta en educación - Total,2009.0,122.78
Sucre,Cobertura bruta en educación - Total,2010.0,122.89
Sucre,Cobertura bruta en educación - Total,2011.0,124.9
Sucre,Cobertura bruta en educación - Total,2012.0,114.6
Sucre,Cobertura bruta en educación - Total,2013.0,121.03
Sucre,Cobertura bruta en educación - Total,2014.0,114.96
Sucre,Cobertura bruta en educación - Total,2015.0,113.74
Sucre,Cobertura bruta en educación - Total,2016.0,112.09
Sucre,Cobertura bruta en educación - Total,2017.0,112.59
Sucre,Cobertura bruta en educación - Total,2018.0,107.75
Sucre,Cobertura bruta en educación - Total,2019.0,105.75
Sucre,Cobertura bruta en educación - Total,2020.0,104.71
Sucre,Cobertura bruta en educación - Total,2021.0,105.69
Sucre,Cobertura bruta en educación - Total,2022.0,104.26
Sucre,Cobertura bruta en educación básica,2005.0,123.89
Sucre,Cobertura bruta en educación básica,2006.0,128.17
Sucre,Cobertura bruta en educación básica,2007.0,130.43
Sucre,Cobertura bruta en educación básica,2008.0,137.27
Sucre,Cobertura bruta en educación básica,2009.0,133.33
Sucre,Cobertura bruta en educación básica,2010.0,130.14
Sucre,Cobertura bruta en educación básica,2011.0,133.21
Sucre,Cobertura bruta en educación básica,2012.0,122.53
Sucre,Cobertura bruta en educación básica,2013.0,129.7
Sucre,Cobertura bruta en educación básica,2014.0,122.04
Sucre,Cobertura bruta en educación básica,2015.0,120.51
Sucre,Cobertura bruta en educación básica,2016.0,118.18
Sucre,Cobertura bruta en educación básica,2017.0,118.66
Sucre,Cobertura bruta en educación básica,2018.0,114.66
Sucre,Cobertura bruta en educación básica,2019.0,111.92
Sucre,Cobertura bruta en educación básica,2020.0,110.58
Sucre,Cobertura bruta en educación básica,2021.0,110.97
Sucre,Cobertura bruta en educación básica,2022.0,109.33
Sucre,Cobertura bruta en educación media,2005.0,62.08
Sucre,Cobertura bruta en educación media,2006.0,69.25
Sucre,Cobertura bruta en educación media,2007.0,72.82
Sucre,Cobertura bruta en educación media,2008.0,73.22
Sucre,Cobertura bruta en educación media,2009.0,72.84
Sucre,Cobertura bruta en educación media,2010.0,87.57
Sucre,Cobertura bruta en educación media,2011.0,84.21
Sucre,Cobertura bruta en educación media,2012.0,75.71
Sucre,Cobertura bruta en educación media,2013.0,78.49
Sucre,Cobertura bruta en educación media,2014.0,79.77
Sucre,Cobertura bruta en educación media,2015.0,79.7
Sucre,Cobertura bruta en educación media,2016.0,81.21
Sucre,Cobertura bruta en educación media,2017.0,81.69
Sucre,Cobertura bruta en educación media,2018.0,74.04
Sucre,Cobertura bruta en educación media,2019.0,75.5
Sucre,Cobertura bruta en educación media,2020.0,75.72
Sucre,Cobertura bruta en educación media,2021.0,79.5
Sucre,Cobertura bruta en educación media,2022.0,79.42
Sucre,Cobertura bruta en educación primaria,2005.0,145.48
Sucre,Cobertura bruta en educación primaria,2006.0,151.32
Sucre,Cobertura bruta en educación primaria,2007.0,154.17
